Probeset_ID	logFC	Fold.Change	AveExpr	t	P.Value	adj.P.Val	B	Gene.Symbol	Entrez.Gene.ID
7928107	-0.930043447817461	-1.9053333757335	5.64546965846875	-7.28588634150174	2.17654000736718e-08	0.00072472252625305	8.3118927194741	H2AFY2	55506
7946641	-0.625928108738094	-1.54320327343259	5.61518024209375	-6.31454853462214	3.65647304879818e-07	0.00608747915529166	5.99130687172406	GALNT18	374378
8022295	-0.568847756650797	-1.48333839325942	7.9331730741875	-5.9934521930863	9.43126514117858e-07	0.0104677611801941	5.19959186896861	PIEZO2	63895
7990620	-0.512343188936507	-1.4263649813451	8.0306907515625	-5.8634830460297	1.38584188002808e-06	0.0115360942698238	4.87647374067921	TSPAN3	10099
8079117	0.735926035444445	1.66546615391531	6.6097574280625	5.62398768551015	2.82018349358443e-06	0.0187807299571762	4.27781549937712	KRBOX1 /// ACKR2	100506243 /// 1238
7964142	0.91868388186508	1.89038997268352	9.95298249609375	5.52512889674413	3.78244492145926e-06	0.0209906780916382	4.02969468286515	APOF	319
7933933	0.679713833579365	1.60182199354685	7.48576820696875	5.35883305739908	6.19827729742523e-06	0.0294834341674811	3.611330459417	DNAJC12	56521
8103226	-1.55482525652381	-2.9379813880381	6.9822464509375	-5.25633080777586	8.40306932059271e-06	0.0315342409450892	3.3530088791882	TMEM154	201799
7934789	-1.20322625654762	-2.30254005959888	5.24323908159375	-5.21025444987804	9.63435420697774e-06	0.0315342409450892	3.23681570995622	GRID1	2894
7916526	0.449363011126984	1.36543724617396	10.6445437398125	5.20356508228827	9.82748346043679e-06	0.0315342409450892	3.21994398618574	C8B	732
7926223	-0.611384777126987	-1.52772489883059	7.0526677410625	-5.18390723958909	1.0417654755563e-05	0.0315342409450892	3.17036015952604	CAMK1D	57118
8140620	-0.401344328261903	-1.32073802416183	3.34139300321875	-5.00544320666884	1.76790242253644e-05	0.04905487246933	2.72011973341842	PCLO	27445
8066822	-0.959281553904767	-1.94434139329001	8.271582561	-4.947248252599	2.10006379904127e-05	0.0501147126600164	2.57333573860979	SULF2	55959
8101648	0.608078202095241	1.5242274497058	10.12722274575	4.94611475564091	2.10711468672922e-05	0.0501147126600164	2.57047723469692	HSD17B11	51170
8013015	0.48955953649206	1.4040161556852	6.9378423364375	4.82260057391431	3.03472088779389e-05	0.0577003286873242	2.25916668078396	CENPV	201161
7935679	0.574925912222218	1.48960096458635	8.852913106875	4.8091264844337	3.15774250432387e-05	0.0577003286873242	2.22523232172151	CPN1	1369
7934278	1.38376472366667	2.60948430303452	7.5895574329375	4.7949513165308	3.29250756842707e-05	0.0577003286873242	2.18953921173713	P4HA1	5033
8022310	-0.525820442507935	-1.43975211614684	7.118707803625	-4.76280479117739	3.61963354515054e-05	0.0578238022498401	2.10862244461556	PIEZO2	63895
8084923	-1.08288770307143	-2.1182717802774	5.53360864390625	-4.7423312524382	3.8445654133685e-05	0.0578238022498401	2.05711012414005	LINC00885	401109
8060963	-0.602217817420634	-1.51804842991307	5.14262030715625	-4.72114775809565	4.09188193755714e-05	0.0578238022498401	2.0038311340028	SNAP25	6616
7905043	-0.420594412753966	-1.33847891528608	5.22062577703125	-4.71092385202563	4.21682270849811e-05	0.0578238022498401	1.97812432753815	FAM231B /// FAM231A /// FAM231D /// LOC388692 /// LOC100133616 /// LOC102724970 /// LOC102723383 /// LOC102724235 /// FAM231C	100133301 /// 729574 /// 644634 /// 388692 /// 100133616 /// 102724970 /// 102723383 /// 102724235 /// 729587
7899192	-0.641712277349206	-1.56017977619963	6.6873019409375	-4.7028111244389	4.31864694886685e-05	0.0578238022498401	1.95772945473985	RPS6KA1	6195
7949995	0.450392408174606	1.36641186562271	7.4117584051875	4.69989932540538	4.35578428733391e-05	0.0578238022498401	1.95041017836941	MRPL21	219927
8058091	-0.516211533666662	-1.43019467180185	6.6860002746875	-4.68767488941847	4.51517811963793e-05	0.0578238022498401	1.91968679027243	SATB2	23314
8005785	-0.434960523357145	-1.35187384103089	5.80578400503125	-4.62927331262152	5.36002695823565e-05	0.0592179203324119	1.77301956746842	KSR1	8844
8127854	-1.11179699988095	-2.16114668997989	6.86526826421875	-4.62832898942222	5.37490003938907e-05	0.0592179203324119	1.77064965424503	ME1	4199
7999360	0.469934753150793	1.38504682702431	8.16450425878125	4.61414848404582	5.60321554049062e-05	0.0592179203324119	1.73506824397964	RPL21	6144
7924144	0.389798131388892	1.31021006033609	8.34562293059375	4.58088282151894	6.17714534505768e-05	0.0592179203324119	1.65164910045579	RPL21 /// RPL21P28	6144 /// 100131205
7957221	-1.19050200292064	-2.28232145451442	4.6316963435	-4.55615922566418	6.64099468768385e-05	0.0592179203324119	1.58969887704341	TRHDE	29953
7951157	-0.479099366396826	-1.39387323915036	5.8893827178125	-4.54979089824574	6.7659462289791e-05	0.0592179203324119	1.57374866553976	CCDC82	79780
7924636	-0.569237682134919	-1.48373935783915	9.21767080484375	-4.54681616904401	6.82510599352151e-05	0.0592179203324119	1.56629911718097	TMEM63A	9725
7935627	0.413837584444448	1.33222483759577	10.80008756875	4.53694217389024	7.02516210360606e-05	0.0592179203324119	1.54157653704216	GOT1	2805
8134339	-1.93726582671429	-3.82979143379715	6.7855683483125	-4.52920917945328	7.18587500090763e-05	0.0592179203324119	1.52221966810309	PEG10	23089
7904930	0.365014663801592	1.28789471982769	7.31469847246875	4.51297556282695	7.53516097878639e-05	0.0592179203324119	1.48159922982972	GPR89B /// GPR89A	51463 /// 653519
7928218	0.697050570166666	1.62118706554524	6.42825852728125	4.5108910708333	7.58120900338148e-05	0.0592179203324119	1.47638480321031	CDH23	64072
8050702	-0.788868514769841	-1.72771890571402	5.80194202784375	-4.49420712988678	7.95992150647073e-05	0.0592179203324119	1.43466175867151	TP53I3	9540
7980096	0.846119833230161	1.79765956433763	7.40872348309375	4.49268802582313	7.9953177774939e-05	0.0592179203324119	1.43086390623723	ALDH6A1	4329
7957654	0.629071896603175	1.54656974618181	8.908601098375	4.48277555516362	8.23013083727638e-05	0.0592179203324119	1.40608675398636	AMDHD1	144193
8057599	0.460860881658737	1.37636287322691	9.37844724278125	4.48194613446438	8.25008452701931e-05	0.0592179203324119	1.40401390557732	TFPI	7035
8131661	0.356660760960313	1.28045873555176	8.43838871603125	4.48094576562135	8.27421431207387e-05	0.0592179203324119	1.40151390764713	RPL21	6144
7908492	0.944454191238099	1.92446067532861	8.7297892445	4.47240241351517	8.48314526907802e-05	0.0592179203324119	1.38016682186108	CFHR4	10877
8141066	0.46009654928571	1.37563387641975	11.4753652803125	4.46471579724505	8.67556850636427e-05	0.0592179203324119	1.36096570407755	PON3	5446
7965873	0.988485537269842	1.98410109594688	7.7902802725	4.45673439033085	8.87992879318783e-05	0.0592179203324119	1.34103355400421	IGF1	3479
8056583	0.632960000396826	1.55074341678743	9.0418191000625	4.43995247911204	9.32523737562502e-05	0.0592179203324119	1.29914184588632	ABCB11	8647
8169717	-0.693942105055553	-1.61769777766606	4.54250983559375	-4.43515169775546	9.45662917293184e-05	0.0592179203324119	1.28716253902149	GRIA3	2892
8161270	-0.959393872404763	-1.9444927724823	4.13796277015625	-4.42590134926948	9.71496908430517e-05	0.0592179203324119	1.26408618585154	FAM95C /// ANKRD18A	100289137 /// 253650
8162586	0.30240062972222	1.23319473037705	7.70097972178125	4.42088186831798	9.85805078937975e-05	0.0592179203324119	1.25156763081201	SLC35D2	11046
7968226	0.350623590634921	1.27511166260125	8.737019581125	4.41783260305332	9.94598327646703e-05	0.0592179203324119	1.24396391891668	RPL21	6144
8043718	0.344628593031747	1.26982403734607	10.0091841900625	4.41235411829054	0.000101059146665466	0.0592179203324119	1.23030483049542	COX5B	1329
7919251	0.356111930539689	1.27997171575035	7.2827455295	4.41128856904527	0.00010137314049156	0.0592179203324119	1.22764850438795	GPR89B /// GPR89A	51463 /// 653519
7902227	-0.431038928682544	-1.34820411025104	8.1292611773125	-4.39166538332168	0.000107330612037011	0.0616170239482133	1.17874882562122	GADD45A	1647
8137865	-0.401157753222225	-1.32056723213082	6.9919167651875	-4.37095914760874	0.000113991031281056	0.063259322809422	1.12719088683396	GNA12	2768
8080466	0.545719527896823	1.45974819568687	11.2785365698437	4.36410927564871	0.000116282748023904	0.0634732239500319	1.11014432470713	ITIH3	3699
7936727	0.339433285777776	1.26525948170897	8.61888947325	4.33552073191569	0.000126347307719987	0.0678546178250388	1.03905113253462	RPL21	6144
8061013	-0.973061116150792	-1.96300128356315	6.63983432440625	-4.3059145480336	0.000137673591272839	0.0727637709303446	0.965519043492637	ISM1	140862
7940486	0.232886224888886	1.1751836463778	7.3772756265	4.27063911337713	0.000152477968184601	0.0782613697471484	0.878034196401824	SDHAF2	54949
8091306	0.516281322809522	1.4302638579234	7.6349922395625	4.26139546880005	0.000156609403400973	0.0790094440157909	0.855133329861127	PLSCR4	57088
7932453	-0.606602916785715	-1.52266958684548	5.82900857090625	-4.23957653729959	0.000166802678575819	0.080355604258273	0.801118076044885	NEBL	10529
8020037	-0.44217499520635	-1.35865107544339	5.341152883375	-4.23728143907031	0.000167912056726243	0.080355604258273	0.79543966064133	MTCL1	23255
7905028	-0.485874915452378	-1.40043489511495	6.59213038765625	-4.23700842859592	0.00016804450285428	0.080355604258273	0.794764235080342	LOC645166 /// LOC100996732	645166 /// 100996732
8044301	0.391079868238095	1.3113746104869	6.5884095951875	4.23518671905252	0.000168930903627327	0.080355604258273	0.790257576321778	SOWAHC	65124
8123463	0.360014829492061	1.28343908999196	7.953340282625	4.2257272762906	0.000173608013095199	0.0814172677750821	0.766862822287534	C6orf120	387263
7905929	0.500842776976191	1.41503994271631	8.33543130509375	4.2007777970272	0.000186562675523673	0.0843295127671823	0.705212703917959	EFNA1	1942
7918622	0.605691206936511	1.5217076411354	7.2050732388125	4.19919500165328	0.000187415801566853	0.0843295127671823	0.701304306449334	SLC16A1	6566
8167965	-0.581655245984129	-1.49656531691791	9.0859810884375	-4.18607146049413	0.000194638470784713	0.086411695489581	0.668910910306646	MSN	4478
8136934	-0.469968292658729	-1.3850790267115	3.47001719240625	-4.17262486469476	0.000202322166867408	0.0886410682918958	0.635743669421169	TAS2R41	259287
8158059	-0.506795078976193	-1.42089020499156	6.63813872428125	-4.16373540963234	0.000207564408185121	0.0897567805109089	0.613830329071962	STXBP1	6812
8020827	-1.33458488734921	-2.52202903933591	5.7537647635625	-4.15492503591701	0.000212891409830143	0.0899979784440086	0.59212252156947	MEP1B	4225
7981078	0.429322731111109	1.34660127050547	11.05400276875	4.15268651836459	0.000214266104112738	0.0899979784440086	0.586608750682952	SERPINA11	256394
8044927	0.608325805182541	1.52448906827345	6.74666572565625	4.14951152252648	0.000216230839881091	0.0899979784440086	0.578789491909761	INHBB /// LOC105373989	3625 /// 105373989
7949719	0.485069772325401	1.3996535546903	9.28843345728125	4.1368387422644	0.000224250453597639	0.0913442539776648	0.547593400063073	PC	5091
7927814	0.381650837825402	1.30283179884004	6.9580654829375	4.13575126849695	0.000224952062533217	0.0913442539776648	0.544917454848178	SIRT1	23411
8048205	1.3480584717619	2.54569304422127	9.4548092035625	4.12394431020202	0.000232709476342416	0.0933557522141377	0.515874854636209	IGFBP2	3485
8167654	0.342246967944446	1.26772951990871	6.31110061953125	4.11329210234912	0.000239932788557395	0.0941594939954712	0.489689780246064	GSPT2	23708
8062377	-0.330422663190475	-1.25738169291331	5.3014650106875	-4.11208309258468	0.00024076637896402	0.0941594939954712	0.486718847508969	SRC	6714
8143110	0.271377935261905	1.20696005931398	3.90010058784375	4.10858168520631	0.000243196578779185	0.0941594939954712	0.478115940627291	SLC13A4	26266
8171684	-0.379788829587297	-1.30115138914242	7.4864251495	-4.10213320859294	0.000247735279469455	0.0948142712700512	0.462276806328106	SH3KBP1	30011
7907286	-1.13323845546825	-2.1935057002247	3.85009251134375	-4.08189837429631	0.000262522755173277	0.0993320474886889	0.412614658258333	FMO1	2326
8122013	0.45491503343651	1.37070207601671	6.15879211440625	4.07157399842784	0.000270397325925725	0.100779113320231	0.387299294277644	L3MBTL3	84456
8100760	-0.605548902238094	-1.52155755018664	7.4862588669375	-4.06899457387179	0.000272400522534187	0.100779113320231	0.380977074766787	UGT2A3	79799
8114653	0.284140645690476	1.21768472272449	6.10320566515625	4.04683575049402	0.000290218342019082	0.104876793925642	0.3267075916098	TAF7	6879
8169984	0.620299434000002	1.53719419565364	6.864526585375	4.04469748037314	0.000291996870147777	0.104876793925642	0.321474768807383	HPRT1	3251
8082965	-0.468794034111111	-1.3839521224719	5.8749705151875	-4.0398990195897	0.000296026943961646	0.104876793925642	0.309734488329561	MRAS	22808
7981326	0.375650503880953	1.29742442488016	5.55425873328125	4.03460445628721	0.000300536832183214	0.104876793925642	0.296784633258645	DIO3OS /// MIR1247	64150 /// 100302145
8144786	0.370208126349203	1.29253928173847	10.6373715375	4.03434428017948	0.000300760173159171	0.104876793925642	0.296148389078546	SLC7A2	6542
7980098	0.410535081746033	1.32917870231251	11.063118729375	4.02662641021689	0.000307459701479573	0.104876793925642	0.277279743453706	ALDH6A1	4329
8120967	0.531597167841272	1.44552861483541	7.964796604875	4.02627430036278	0.000307768808255577	0.104876793925642	0.276419133017169	NT5E	4907
8168357	0.324207517015873	1.25197652979979	7.90190401425	4.00441504885926	0.000327565181023081	0.108319912427767	0.223031113084461	RPS26 /// RPS26P11 /// RPS26P8 /// LOC100996747	6231 /// 441502 /// 644191 /// 100996747
8151532	-1.33380409745238	-2.52066448066428	5.41254264203125	-4.00334295808139	0.000328567473201925	0.108319912427767	0.220414698157931	FABP4	2167
8101699	0.927347834325398	1.90177666627014	4.03355342890625	3.98960590111826	0.000341678497924557	0.110455038304796	0.186906563377634	PPM1K	152926
8141803	-0.421006962920635	-1.33886171874973	5.763986553	-3.97882767734836	0.000352322160576395	0.112519585979153	0.160637880423262	RASA4CP /// RASA4B /// RASA4 /// LOC102724229	401331 /// 100271927 /// 10156 /// 102724229
8107326	0.504583330396826	1.41871355359576	4.1184489124375	3.96607334518674	0.000365336130587678	0.112519585979153	0.129578497248538	SNORA13	654322
7976496	0.322077451031742	1.25012941393669	12.2296686109375	3.96156128629978	0.000370051528387194	0.112519585979153	0.118597399683107	SERPINA3	12
7992181	-0.593548202103174	-1.50895334701124	5.85457513846875	-3.96128816983481	0.000370338852777959	0.112519585979153	0.117932822882047	TPSAB1 /// TPSB2	7177 /// 64499
8149521	0.594771549325394	1.51023342125435	11.0052390667187	3.95997838164278	0.000371719808322277	0.112519585979153	0.114745882570955	FGL1	2267
7904853	0.337016299071428	1.26314153230295	7.15260891434375	3.95424632586755	0.000377822698067897	0.113336597996097	0.100802303876873	GPR89B	51463
7998434	-0.617514880904761	-1.53423011067327	5.7693660854375	-3.94703801951098	0.000385636333865968	0.114647616149421	0.0832757861385414	TPSB2 /// TPSAB1	64499 /// 7177
7989708	0.239839726222225	1.18086146832468	6.866468348	3.94128903278313	0.00039198096670595	0.115116573707441	0.0693040449576126	MTFMT	123263
8146633	0.423803949555555	1.34145991907539	2.768005537375	3.93936386592812	0.000394128281906726	0.115116573707441	0.0646266227357595	UG0898H09	643763
7990540	0.337888468753968	1.26390538522343	5.83733553196875	3.93097530931329	0.000403619565419691	0.116863657998082	0.0442533036892829	IMP3	55272
8145470	-0.519445762563491	-1.43340447393078	8.61773679715625	-3.92417138640276	0.000411481388083577	0.117103382726657	0.02773782114018	DPYSL2	1808
8145005	-0.808208458111111	-1.75103565201992	6.2474089601875	-3.91009251734565	0.000428226578010345	0.120496089904232	-0.00640995110385933	DMTN	2039
8057004	-0.92828304845238	-1.90300987561053	6.61401589446875	-3.90810743112937	0.000430640439036659	0.120496089904232	-0.0112218028924262	PDE11A	50940
7907492	-0.368124134603173	-1.29067353980768	6.2146019365	-3.88707539681445	0.000457044285814538	0.126818363206389	-0.0621588675321547	RABGAP1L	9910
7962274	-0.375248173833333	-1.29706265746742	7.12578194178125	-3.88032848851302	0.000465843954679508	0.128191786437715	-0.0784816164223905	KIF21A	55605
7974418	0.280125869007935	1.21430082235717	4.78664814596875	3.86964410248097	0.000480117866731012	0.131036759086414	-0.104312701816951	CGRRF1	10668
7914000	0.889183242992068	1.85212727688226	8.75193762803125	3.85608228950823	0.000498850693754679	0.131985776786084	-0.137069029019108	NR0B2	8431
8019988	-0.403311927666667	-1.32254052307622	8.0779996773125	-3.85597201029647	0.000499005901747197	0.131985776786084	-0.137335245293324	PTPRM	5797
7952086	-0.912215104595239	-1.88193278867773	5.79970063640625	-3.85545479835321	0.000499734458423658	0.131985776786084	-0.138583774145038	TREH	11181
8130934	0.378768241841271	1.30023125735234	3.17290312025	3.85139331031232	0.000505491683677811	0.131985776786084	-0.148386243059352	LINC00242	401288
8092021	-0.623151296785712	-1.54023586598652	5.52000531715625	-3.85053108650567	0.000506722185295661	0.131985776786084	-0.150466822864728	LRRC31	79782
8175666	-0.742311696642857	-1.67285418369317	5.76868158571875	-3.84325498661444	0.000517222911058216	0.131985776786084	-0.168018570751958	GABRE	2564
8170307	0.239445464523809	1.18053880495848	3.3730997695625	3.84202010762051	0.000519025970242192	0.131985776786084	-0.170996376876779	SLITRK2	84631
7957759	-0.310676434484126	-1.24028909631009	5.77459335896875	-3.84185322426534	0.000519270107186143	0.131985776786084	-0.171398779038563	APAF1	317
8075659	-0.575153938174605	-1.48983642288737	4.6267070399375	-3.83005734141146	0.000536812691164051	0.134312326190106	-0.199828046135629	MB	4151
7901748	0.410635078111111	1.32927083380347	8.5070531805625	3.82928758428452	0.000537977293045588	0.134312326190106	-0.201682282576804	FGGY	55277
8100318	-0.633197480976191	-1.55099870411198	7.23287404890625	-3.82760946872793	0.000540524723232549	0.134312326190106	-0.205724218593052	SGCB	6443
8169210	0.55021640211111	1.46430532309465	6.0612215033125	3.81745759501567	0.000556187741209768	0.134573027727728	-0.230164209634085	CLDN2	9075
8148280	-1.15732525913492	-2.2304352378686	7.95846204940625	-3.81606265672985	0.00055837416443628	0.134573027727728	-0.233520821877003	SQLE	6713
8035639	-0.691807236087302	-1.61530571372568	5.56039155515625	-3.81261127520048	0.000563819853684579	0.134573027727728	-0.241824129170605	HAPLN4	404037
8157463	-0.356382378738094	-1.28021168225953	6.11656510996875	-3.80899704827427	0.000569577858960716	0.134573027727728	-0.250516631403123	C9orf91	203197
8138231	-0.610448680190474	-1.52673395154403	5.50370106525	-3.80851724922565	0.000570346538451312	0.134573027727728	-0.251670387406741	THSD7A	221981
7960381	0.737558604968255	1.66735188042591	4.9957031080625	3.80630324408591	0.000573906656375569	0.134573027727728	-0.256993723521316	CRACR2A	84766
8013159	-0.235107388555549	-1.17699434479688	7.7034367810625	-3.78374262526609	0.000611438483047778	0.142371099091202	-0.311181156306392	TOM1L2	146691
7903355	0.768283530373015	1.70324211784913	6.06018210159375	3.77677093743751	0.000623511673467025	0.144174084662719	-0.327904904095012	GPR88	54112
7972890	0.470512817460315	1.38560190383497	7.85275344325	3.74980914848858	0.000672420673075103	0.15335336405056	-0.392484855061594	GRTP1	79774
8030277	-0.5265313075873	-1.44046170595196	6.152485857875	-3.74594225600714	0.000679733938866647	0.153966673213896	-0.401734299133014	CD37	951
8144917	-0.727144486722223	-1.65535940903361	4.41207289078125	-3.73329847537343	0.000704189627995786	0.157383897776674	-0.431955159468068	LPL	4023
8125780	-0.960728496674606	-1.94629243764114	5.17718501059375	-3.73325575861126	0.000704273681374429	0.157383897776674	-0.432057201251713	IP6K3	117283
7965606	0.840426385317464	1.79057926538938	9.1265376116875	3.71956871341414	0.000731713014325414	0.162425654919955	-0.464732252921205	HAL	3034
8172573	0.334830972888889	1.26122963367147	3.77931547075	3.71503969704531	0.00074101897735214	0.163402045621816	-0.47553528733112	SYP	6855
8024120	-0.290439660587303	-1.22301293348153	4.9952264499375	-3.71131143702004	0.000748765668022232	0.16402401610616	-0.484424872838833	ABCA7	10347
8018761	-0.465121091722223	-1.38043321434825	5.33777936159375	-3.70318785832543	0.000765918124643963	0.16560244023552	-0.503783846574246	ST6GALNAC2	10610
8026424	-0.695378975650792	-1.6193097470749	6.650749265375	-3.69869597586102	0.000775565458614184	0.166102901548054	-0.514481930980588	CYP4F22	126410
7899043	-0.322386041936504	-1.25039684386314	7.479186602375	-3.69129830024976	0.000791711030109297	0.166102901548054	-0.532090691661473	SEPN1	57190
8013191	-0.235843742722214	-1.17759523818164	7.94447355478125	-3.6903348049645	0.000793837714681006	0.166102901548054	-0.534383198626147	FLII	2314
7941797	-0.223511162563494	-1.16757171191289	6.92160343415625	-3.68744682085291	0.000800245479413208	0.166102901548054	-0.54125350560251	ADRBK1	156
8154363	0.284404183484128	1.21790717809302	8.77743507821875	3.68614403155257	0.00080315245064831	0.166102901548054	-0.544352127764634	RPS26 /// RPS26P8 /// RPS26P3 /// LOC100996747	6231 /// 644191 /// 441386 /// 100996747
7940565	-1.23341717566666	-2.35123245065163	9.4695828978125	-3.67330993918562	0.000832342280707535	0.169675338716961	-0.574856690171738	FADS2	9415
7969533	0.322313036238094	1.25033357076479	6.3558089816875	3.67262903584267	0.000833919310968949	0.169675338716961	-0.576474032002164	SLAIN1	122060
7937735	-0.377604823428571	-1.29918314727676	6.21815982575	-3.67157129212104	0.000836374879676016	0.169675338716961	-0.578986266595835	LSP1 /// MIR7847	4046 /// 102465993
8110183	-0.952291928436502	-1.93494415435295	9.10807701303125	-3.66839026213498	0.00084380198350496	0.169675338716961	-0.586539937871765	CDHR2	54825
8138454	0.319550064063495	1.24794129047662	4.97463765975	3.6674415592395	0.000846029369133524	0.169675338716961	-0.588792274364554	TWISTNB	221830
7928589	-0.58391687813492	-1.49891323835251	8.88422238759375	-3.65954598400547	0.000864789068700132	0.169675338716961	-0.60752923691848	PPIF	10105
7911309	-0.32967934388095	-1.25673401940607	6.88556704271875	-3.65788853134972	0.000868777997021529	0.169675338716961	-0.611460690425634	WASH7P /// WASH3P /// WASH1 /// WASH5P /// WASH4P /// LOC102723897 /// LOC100134445	653635 /// 374666 /// 100287171 /// 375690 /// 374677 /// 102723897 /// 100134445
8170602	-0.322923826746031	-1.25086303370685	4.3458481561875	-3.65744887635597	0.000869839085051032	0.169675338716961	-0.612503438089138	ZNF185	7739
8081036	0.580005209317461	1.49485464628179	4.0265133446875	3.65192399726126	0.000883280599283278	0.169675338716961	-0.625603165757807	CADM2	253559
7964246	0.49860748753968	1.41284919925253	5.3811398066875	3.64924934846664	0.000889859818043429	0.169675338716961	-0.631942302955757	SNORD59B	692090
8024843	-0.304851259777779	-1.23529127343246	5.850087142625	-3.64328179250197	0.000904710572731481	0.169675338716961	-0.646079829072542	CHAF1A	10036
8135601	0.389530142015872	1.30996670345671	9.1775709661875	3.64192471643388	0.000908121106661526	0.169675338716961	-0.649293656405082	MET	4233
7920047	0.267660717150796	1.20385423398645	7.76812998653125	3.64171472414923	0.000908649959308004	0.169675338716961	-0.649790921159411	MRPL9	65005
7983512	0.268587694325403	1.20462799694863	8.22930724915625	3.63808742319347	0.000917832287730205	0.169675338716961	-0.658378772400963	SQRDL	58472
8037389	-0.275704119134918	-1.21058478088242	6.32494351565625	-3.6351311041673	0.000925382436730344	0.169675338716961	-0.665375722538836	SMG9	56006
8164304	0.371106986293659	1.29334483922508	8.01059091878125	3.62969507264824	0.000939422720616026	0.169675338716961	-0.678236164071452	ST6GALNAC6 /// LOC100131355	30815 /// 100131355
8131475	0.331860516079363	1.25863547911112	6.7374945780625	3.62833702455265	0.000942962369893879	0.169675338716961	-0.681447901052872	C1GALT1	56913
8044212	-0.742423364857142	-1.6729836718136	3.954489226875	-3.62292922708978	0.000957185836923431	0.169675338716961	-0.69423276715914	SULT1C2	6819
8111788	0.311356664555556	1.24087402995563	5.8588085196875	3.61966302487969	0.000965876847387675	0.169675338716961	-0.701951164019739	TTC33	23548
8045229	0.402924440753971	1.32218535561863	4.18091928371875	3.61947748429111	0.000966372835746589	0.169675338716961	-0.702389539695543	ARHGEF4	50649
7972577	0.268492819238093	1.20454878032608	8.91767781675	3.61806027973453	0.000970169454163836	0.169675338716961	-0.705737686358822	RPS26	6231
7952953	-0.228600264968248	-1.17169759033819	9.0652235071875	-3.61443098849049	0.000979958048976319	0.16980747481958	-0.714309673688177	WNK1	65125
8006477	0.30531880704762	1.23569167035846	6.03715843325	3.61155994381921	0.000987769184672469	0.16980747481958	-0.721088503104302	ZNF830	91603
8041763	-0.734094919365081	-1.66335363032536	6.9277662815	-3.60255901361247	0.00101264994716326	0.172818240898241	-0.742327603107804	PRKCE	5581
